"id","advertiser_id","advertiser_name","disclaimer","spend","ad_library_size","date_produced","country_code","currency_units","create_date","update_date"
"794e150d-49b1-479c-8c2e-677ba191ee66","1570967143115767","Faith In His Blood . Org","These ads ran without a disclaimer",50,1,"2023-02-18","NL","EUR","2023-02-22","2023-02-22"
"cc0542fa-0f3f-4113-a3cd-4cf2f2183cd6","285530825204","Klitschko","These ads ran without a disclaimer",50,1,"2023-02-18","NL","EUR","2023-02-22","2023-02-22"
"1308d4ee-39e2-40ff-b19c-94a061377569","112757083778788","Economic Daily, China","These ads ran without a disclaimer",50,2,"2023-02-18","NL","EUR","2023-02-22","2023-02-22"
"3441593a-f09a-43a1-bb2e-01ed83468c09","282537524017","Home of SOMA","These ads ran without a disclaimer",50,1,"2023-02-18","NL","EUR","2023-02-22","2023-02-22"
"110b75c7-3f24-4159-8779-7c26165b8b97","229204470946342","Voertaal","These ads ran without a disclaimer",50,1,"2023-02-18","NL","EUR","2023-02-22","2023-02-22"
"e9c93f93-23a9-4dc1-bddb-03275b898671","745905415586298","PVV Almelo","PVV Almelo",50,1,"2023-02-18","NL","EUR","2023-02-22","2023-02-22"
"d67c4074-8770-4382-b7b0-0ce14162bf9d","106827194681183","Africa Equity Media","These ads ran without a disclaimer",50,1,"2023-02-18","NL","EUR","2023-02-22","2023-02-22"
"3b6276db-6d15-4a70-b659-d154f092db52","134571176638205","One Tree Planted","These ads ran without a disclaimer",50,15,"2023-02-18","NL","EUR","2023-02-22","2023-02-22"
"ba3fbebe-e77f-4447-a8cf-8080a6a4c0f1","107624024769383","jerrymcgrath","These ads ran without a disclaimer",50,1,"2023-02-18","NL","EUR","2023-02-22","2023-02-22"
"c9f0c3bd-c4b8-43a7-afcc-03702775dec9","146853612068126","All-Energy","These ads ran without a disclaimer",50,3,"2023-02-18","NL","EUR","2023-02-22","2023-02-22"
"cf76a5ce-d5b5-4500-8d45-9a4973910061","1708788089341925","Polaris Awards","These ads ran without a disclaimer",50,1,"2023-02-18","NL","EUR","2023-02-22","2023-02-22"
"2dfdb850-6a61-4665-88aa-fc452eea3412","1212926025482591","DURF","DURF",50,1,"2023-02-18","NL","EUR","2023-02-22","2023-02-22"
"02f62b7b-53a7-428e-a2f0-3b00ae3869de","101715608808670","Judgment Day: Angel of God","These ads ran without a disclaimer",50,1,"2023-02-18","NL","EUR","2023-02-22","2023-02-22"
"7338a0f7-f82c-4c63-8693-b219f891b989","128393027527","SP","SP",2547,67,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"49b89ca0-14bf-4d96-ab6c-5b1ef6d7acf9","245579158353","Giro555","Giro555",1870,16,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"c9555cf5-2bd9-449d-bda6-6e80be75581b","113895885305052","Partij van de Arbeid (PvdA)","Partij van de Arbeid (PvdA)",1677,2,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"614633f0-adc2-469a-9674-8a9ecb8be7c1","132031878648","Natuurmonumenten","Vereniging tot Behoud van Natuurmonumenten in Nederland",1493,118,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"98a4434e-9cbf-47c2-929d-4c0898bf855f","288295911466","Greenpeace Nederland","Greenpeace Nederland",1256,25,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"b10cdc1f-d182-4f67-a4ee-4c1484b3e398","189701254384965","Eneco","Eneco",1232,14,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"f06dbfd6-e05c-4aca-8ce2-1d013a818991","1637965639787416","Nacht van de Vluchteling","Nacht van de Vluchteling",1166,10,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"5bae8aaa-15fc-45ae-9abb-2c323ad906c5","280080392065179","Waterschap De Dommel","Waterschap De Dommel",1130,6,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"cf2882ed-1214-45ab-9698-7d1d53226cc9","1607001549529193","Waterschap Amstel, Gooi en Vecht","Waterschap Amstel, Gooi en Vecht",966,10,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"a60b0657-024e-4bca-b23e-b0a212867c10","428670174395114","Vattenfall","Vattenfall Nederland",941,19,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"cc11c5d8-2bf4-44ea-be03-37f324559384","142602429748465","Waterschappen","Unie van Waterschappen",874,21,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"9eddd729-6029-4447-8d55-801671a8d1e4","134745106544502","Vogelbescherming Nederland","Vogelbescherming Nederland",822,39,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"eb588c27-7ade-4c02-9dc5-a547d5d79e44","338750440106782","BBB BoerBurgerBeweging","Boerburgerbeweging",757,3,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"2a0b7ba9-d916-406c-a372-c8c511bd9fbd","57729029960","Amnesty International Nederland","Amnesty International Nederland",699,76,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"02f953cd-cebd-4219-b9ef-539617428cb8","93833638834","Plan International NL","Plan International Nederland",578,85,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"c0c87c0d-a2cc-4890-9552-afa0aa60d0b3","160464877301633","Waddenvereniging","Waddenvereniging",516,50,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"8358f558-07be-4fb9-9573-f8d9ec27c944","120034538112114","Stichting Vluchteling","Stichting Vluchteling",511,1,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"0dfe6ed6-fa68-45e0-afc3-374ceba2ecd1","189390074967767","Toegift","Toegift/Stichting Diensten voor Goede doelen",452,6,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"2f70ec93-a5de-47d1-a0c1-3324f4f65e90","156571571036057","Natuur & Milieu","Natuur & Milieu",424,8,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"d13709ff-c1ba-4b46-83e5-e5fcfba730b0","83439828234","Milieudefensie","Milieudefensie",421,28,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"ff3f4ce8-ff40-493e-b9f3-bdd408de5aea","320374518118","CDA","CDA",368,7,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"5d4f2c43-fbd5-4fa2-9be1-4f2019e7d0d9","101299222797437","Deprovinciekiest","Interprovinciaal Overleg",360,8,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"b0a6b3fa-0ea8-4e5c-a8c4-a5f66005fb99","514814491878400","NVVE","NVVE",338,17,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"ab7472b7-e071-42ad-b42a-dda36446fc83","52985377549","D66","D66",293,35,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"034aaf91-6d21-436b-8b76-5d523270cd04","165625476919894","CNV Vakmensen","CNV Vakmensen",278,44,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"3d26db49-eb67-4112-b3ce-d1504f29d9c0","1830425247191865","Cordaid","Cordaid",247,1,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"b6c58498-f979-44c7-8d49-8303f61f81b1","108588405832078","Amref Flying Doctors NL","Amref Flying Doctors NL",236,23,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"6590f695-d2d6-4669-9eee-347b167aee7b","201751609836046","Dokters van de Wereld (NL)","Dokters van de Wereld (NL)",215,17,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"c6db938c-e33d-417c-818a-66c3e67cde43","488054904564547","ifaw","Stichting IFAW",212,51,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"004bd109-f7a6-4847-b800-4e27c6864c6c","270279943093158","Hoogheemraadschap Hollands Noorderkwartier - HHNK","Hoogheemraadschap Hollands Noorderkwartier - HHNK",207,7,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"234a3ce6-42f6-4542-9a4f-c6d9a9b02937","198652680155932","Waterschap Rivierenland","Waterschap Rivierenland",201,10,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"72a7ff3f-d6a5-4f48-a3fd-95fdc328ad1d","261743583890104","Mensen met een Missie","Mensen met een Missie",193,26,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"bc4a4883-75e7-4102-84da-1b1aadffa322","393631714068016","Hoogheemraadschap van Schieland en de Krimpenerwaard","Hoogheemraadschap van Schieland en de Krimpenerwaard",192,10,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"ec35d524-fdc8-458b-9f08-049662636977","353474172552","War Child Holland","War Child Holland",190,15,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"de6a12f0-dcb1-4ff8-8589-88dd4041dde5","197259153703330","Waterschap Rijn en IJssel","Waterschap Rijn en IJssel",190,21,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"114dd379-e33f-4682-9869-6c4196964c8a","121264564551002","VVD","VVD",187,6,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"113fbae8-8889-4e3a-addf-b81e52545afb","106020448037192","JA21","JA21.nl",180,65,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"260101cf-18c5-4d9b-a0ca-ed4176a622ab","142080576837","Vrij Nederland","Vrij Nederland",166,5,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"3cae9356-925c-4b94-90d8-fffa0345043b","349312760804","World Vision Nederland","World Vision NL",157,29,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"656b4bbd-dd4c-4715-9e87-6473aa94d9e2","202064936858448","Geert Wilders","Geert Wilders",157,3,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"f832ff2e-6696-488a-9f09-f904cee9e347","439703479409823","ABP Pensioenfonds voor overheid en onderwijs","ABP",155,1,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"899003bc-604c-4688-846b-011f43dc499e","100660309175869","NieuwRechts","NieuwRechts.nl",148,12,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"44868cd5-0b5f-4b00-885e-3f2bffc67847","1534982756793690","Foodvisor","These ads ran without a disclaimer",145,5,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"ec26b37b-55a7-4ee2-85b5-c2c8d9595a1e","208649455871752","Hoogheemraadschap van Rijnland","Hoogheemraadschap van Rijnland",144,10,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"a54ef0ca-4dda-4509-aa58-105a1880c66f","115027651906533","Wakker Dier","Wakker Dier",139,24,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"95d7e579-412c-478a-b5ea-3713f72a0fc7","133687759997528","ASN Bank","ASN Bank",139,12,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"7ed1d5b5-555f-47d2-832c-4154f796267b","106370071810105","Cultuur onder Vuur NL","Stichting Civitas Christiana",137,7,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"863488a8-201f-4270-84a7-c597760c7c63","133720236695807","Werken voor Nederland","Werken voor Nederland",128,8,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"00029b71-9620-44da-a2c0-42f8c53af087","148404651881567","VNO-NCW","VNO-NCW",124,14,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"9cd9dc60-318e-4d3c-8f7d-01d8921d77c4","844559615710915","Lilian Marijnissen","SP",124,9,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"892c650a-9f1e-4d64-9c84-f301bf76bb2a","198486356863605","Longfonds","Longfonds",119,31,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"ca76df2a-bced-4de5-9606-a6254cbdc948","1053054808194128","ABN AMRO MeesPierson","These ads ran without a disclaimer",116,1,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"2dcaf7a8-eee6-4d86-aad5-22e561f511eb","158944324185744","Defence for Children","Defence for Children",115,20,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"b49ee8f1-541d-4930-a954-7486b6c07f14","112230998444893","Steunfonds Laatste Wil","Lars Grijpma",110,1,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"010b961b-f265-44cf-a177-4173aadc5a38","117483088313381","CIWF Nederland","CIWF Nederland",104,3,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"50998972-a9cb-4eae-ae2e-46bbfbb4af65","201797779950690","Waterschap Vechtstromen","Waterschap Vechtstromen",50,1,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"b90ac9f6-b4ba-48d4-98f4-0fe795d3a449","421920954609274","VVD Flevoland","VVD Flevoland",50,6,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"46384df9-70a2-4533-8101-2e561e616488","1550088745275913","DENK","DENK",50,161,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"fad092c2-1d48-4adb-9977-492377b3cb01","121950544509915","Waterschap Aa en Maas","Waterschap Aa en Maas",50,1,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"52782706-af6d-4d8e-bdb8-157e72fd6ae7","103804832326992","Peter R. de Vries Foundation","Stichting Peter R. de Vries Foundation",50,24,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"e9121d00-6adf-4737-8d65-c3c83508e399","159449970751999","Save the Children Nederland","Save the Children Nederland",50,12,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"73dd1ccb-cfd8-489c-97fe-ea9135e26e9e","107411260903386","Emyze. All in for less.","These ads ran without a disclaimer",50,5,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"49873d62-9cbd-47f6-8ca3-af94b574db28","102523116490167","NJR","NJR",50,8,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"644aaa57-23b0-4ce6-b326-5ddd380c9f58","1409007399336866","BNNVARA","BNNVARA",50,8,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"a284f599-758a-4c21-a2f5-28c0bd74678e","285512534937","Terre des Hommes Nederland","Terre des Hommes Nederland",50,13,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"93452d00-cb93-4a94-a317-7e85c2647888","105339817717917","Gezin in Gevaar","Stichting Civitas Christiana",50,3,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"54a41204-fe45-4df4-a32e-3e0c60d01e84","751427151608409","Water Natuurlijk Limburg","Water Natuurlijk Limburg",50,9,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"a408b4a0-720a-437d-90fb-74a32fc13e0e","222029491143966","Free Press Unlimited","Free Press Unlimited",50,9,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"5c4fe3ff-ebbc-4a89-8ded-ec09bcfb0252","100364422327666","BVNL","BVNL",50,7,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"69a31b94-2085-4f84-b550-cc1d692070c0","478982942635390","50PLUSFlevoland","50PLUS Flevoland",50,10,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"bafc3454-4f19-4f7d-a048-c79b79bbb4e3","189621071055630","Hoogheemraadschap van Delfland","Hoogheemraadschap van Delfland",50,1,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"77d65493-c360-4ba9-b9e2-0637674c8347","123604241074923","PvdA Brabant","PvdA Brabant",50,5,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"2191675d-f752-46e6-a832-1f281372d60a","463828040351089","Waterschap Brabantse Delta","Waterschap Brabantse Delta",50,3,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"7c0504a9-a14d-4b57-a0ce-12a4cdc2250b","101701619359166","GOUD Nederland","Fractie den Haan = Goud",50,3,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"c294d678-6087-4da7-9e30-3d883fd81ca1","141801972540083","EW Magazine","EW Magazine",50,11,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"4cf731fa-e908-4fc2-be16-226bca8f8757","143686555666670","Trees for All","Trees for All",50,5,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"0cffce7f-7287-41e1-b3b4-5b9a5bd9331b","412660072214613","Waterschap Limburg","Waterschap Limburg",50,27,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"d850eff1-86ee-4eb7-a809-ec0cdbafd6ec","225160178094449","Corekees","Corekees",50,7,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"5a2ec199-02b3-4dbd-8ef7-845caab119ba","527509587433951","AWP Nederland","Algemene Waterschapspartij AWP",50,6,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"c23b8d8f-3135-44a9-9775-3f49dc92d255","111190905649544","SIRE","SIRE",50,27,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"d10f34c6-cdd5-43d8-899d-5bb50a75c99f","1513719122247725","ChristenUnie Noord-Holland","ChristenUnie Noord-Holland",50,8,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"9453fa4d-4c60-40f4-a489-23a399f3b19e","106183841098714","Partij voor de Dieren Rijnland","Partij voor de Dieren Rijnland",50,2,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"39ea410c-2f00-48e6-bce4-154c9a3b30c4","404247949634770","CARE Nederland","CARE Nederland",50,4,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"7451b3a5-fe52-45ca-ac48-86c939e3519a","121719834601889","FNV Vakbond","FNV Vakbond",50,22,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"e1604916-64bf-4d65-810f-4e290706c384","254307434680072","FNV Supermarkt","FNV Vakbond",50,4,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"20fda1c7-7cef-4ca6-b413-425c5d9dc380","102905492302806","BBB Boerburgerbeweging Zeeland","BoerBurgerBeweging",50,2,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"0ba2d8b7-eaf4-4d4a-a39e-b7795c0fc0cd","241405532546419","Provincie Zeeland","Provincie Zeeland",50,3,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"1ae011dd-5849-4dd8-953b-1ad1382d882e","100455310014019","Solidaridad","Solidaridad",50,4,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"8e5baadc-2bb2-4aac-94d6-22f2767364c5","269793629749221","ZOA","ZOA",50,3,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"53ff404f-afbd-43b0-9726-eaa2b48e9a21","124564577597743","Ministerie van Economische Zaken en Klimaat","Ministerie van Economische Zaken en Klimaat",50,2,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"fe8ae171-2850-418b-831d-eb832a6947ad","347623668624706","50PLUSpartij","VLG",50,1,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"e5176aa4-5242-4d37-849e-239e769afa33","573210659541566","PVV Enschede","Stichting Ondersteuning Gemeentelijke Fractie Enschede Partij voor de Vrijheid",50,1,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"03104ed8-2b5a-45c7-b68e-6928dd708c32","1530277467215488","VVD Drenthe","VVD",50,11,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"6dfba242-cfcd-4d4c-96ee-53d0739e0cfc","196678880377286","International Justice Mission","International Justice Mission",50,10,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"3d7e12a2-f093-4eb1-982a-1cc25ccf6a0c","115289021825188","Oxfam Novib","Oxfam Novib",50,1,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"1c63ccd6-87a4-4dbf-b4c3-8f94c8c94b2e","542701052543711","NedZink","NedZink",50,1,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"6087de87-185d-4936-a18d-371cd36097bd","100215271953817","Miguel Mansur","Miguel Jose Mansur",50,4,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"9f58477c-6cb4-48e4-88f8-069df86f9348","115252804799038","VVD HHNK","VDK Media BV",50,4,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"2b70a673-df83-4069-b32f-59892bb9e0cb","104925795239389","Ismail El Abassi","Ismail El Abassi",50,2,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"dce0c6a8-439f-4086-b703-31c0d9c16031","164448196903465","Simavi","Simavi",50,16,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"00745a32-8146-42e4-9d64-d3ca734083cd","243792449107489","VVD Provincie Groningen","Groninger VVD-Statenfractie",50,4,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"f4fda50c-7fde-4c91-b47c-2ef64fc4df90","511911518844443","Student & Starter","Student & Starter",50,2,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"8d0bb0f3-e7f4-4bca-9141-d0bfbd0dbec3","190231243842","De Groene Amsterdammer","De Groene Amsterdammer",50,1,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"360587c6-c0e7-4762-8574-d8f0fb073a1a","114945901516894","Christine Govaert","Christine Govaert",50,2,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"a2f821c3-91f8-4d88-abcb-82cc0b0c6d93","147683725284795","Mercy Ships Holland","Mercy Ships Holland",50,27,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"94274c4c-40a8-4d4d-989b-6893d7d24e63","108387285493926","50PLUS-Overijssel","50Plus Overijssel",50,3,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"d3d82314-b7ef-42b8-b879-f10e97fcc667","582747471885273","Gemeente Barendrecht","Gemeente Barendrecht",50,2,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"475f375c-4e9d-4875-9221-534fa52055ac","128832653858799","Gemeente Zwolle","Gemeente Zwolle",50,3,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"daf6eed4-7103-43cf-8cac-514cbc614499","130015911059089","Samen om","om | nieuwe energie",50,3,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"78c791bb-1f47-4f41-84ad-381ee9c79389","160001040736183","Fairtrade Nederland","Fairtrade Nederland",50,14,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"4eb6d4ae-6dae-43ef-b3fa-119d9a074234","622273574544880","Sterk Lokaal Drenthe","Wifi´s",50,4,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"f5c3d6ab-2fe6-47d3-b24d-a2892ef8a578","105656962844422","Partij voor de Dieren Groningen","Partij voor de Dieren Groningen",50,3,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"97373509-7b49-4077-98d2-7938322ba43b","112718471708664","AWP Vechtstromen","Senad Dzaferovic",50,1,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"dadbf785-c8ce-441d-8b0e-dba1aa5da96b","112714980596832","Arne Weverling","Arne Weverling",50,3,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"2473cbe1-c18f-4edd-8a7c-72018d2460ee","354196741370845","Brandpunt+","KRO-NCRV",50,4,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"9d07d74c-7d0c-4be4-84d9-23e1682515a2","208250375865238","Woord en Daad","Stichting Woord en Daad",50,42,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"0821c22e-4f05-45c9-94c0-0435c8af5a87","480539702005665","DE VERLEIDERS","DE VERLEIDERS",50,16,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"c929cd48-8ef9-4082-883d-2c43b5d70bd0","101726072766798","Namens Noord-Hollanders.","Namens Noord-Hollanders",50,11,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"29656877-db16-4700-a38a-e469c80f04e4","272751376080288","FairWork","Francien Winsemius",50,6,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"bfadb3e6-2366-4c8a-b2a2-ead53b2cbbb1","473492249475971","Stirezo Pro-life","Stichting Civitas Christiana",50,1,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"29e189ba-622d-4fcc-be7c-1a00bde36b77","232299273461028","Gemeente Utrecht","Gemeente Utrecht",50,1,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"14d6cccb-c17d-4f5a-9806-848e4183493f","100620339476471","GOUD Zuid-Holland","GOUD Zuid-Holland",50,2,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"7ef43e64-e7a2-4a1d-8f90-3f7e41b0975c","1525295717743886","SP Noord-Brabant","SP Noord-Brabant",50,4,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"7cbba577-7ae0-4426-a758-67ff80a7c0eb","542364179119408","FNP Fryslân","FNP Fryslân",50,1,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"1d20d6fe-4f91-4033-b269-022c67d6237c","301641784038642","Strong Babies","Strong Babies",50,3,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"4b2aab0f-332a-4c85-afa3-d594f06cc9f9","403943403087425","ChristenUnie Flevoland","ChristenUnie Flevoland",50,1,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"b50bc040-a173-42e2-93d9-99fcee1809cb","264833090294556","Provincie Overijssel","Provincie Overijssel",50,2,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"fad84dbd-a1a1-4c89-8ec3-3bbe3a522a42","366594150140313","Gemeente Beverwijk","Gemeente Beverwijk",50,1,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"56396125-1f89-4495-a94d-7efa3459c861","111301638954779","Gemeente Wassenaar","Gemeente Wassenaar",50,1,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"84324bd7-d509-4ed8-bcc7-53bf6f6a40b1","253833008892301","Noah in de Politiek","Noah Brok",50,1,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"ce653cd3-5135-4d3a-8bfa-1888d6ffb077","116592248404562","Rode Hoed","Rode Hoed",50,6,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"25c936f6-046c-4a3f-8240-ce0e3eda4dfa","486293704724646","Krnwtr+ / Zereau Drinks","KRNWTR",50,2,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"f9e688f5-70cd-4b1c-a9ff-61cb7709f5ba","181667906115731","VVD Waterschap Scheldestromen","Datafact",50,1,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"a3d9e38a-4e89-4384-a159-e3dc8e2e8e27","123325024386589","Gemeente Helmond","Gemeente Helmond",50,8,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"ed826e20-9e99-4a81-8523-59a3e4e2d616","313228288806437","Motivaction International","Motivaction International B.V.",50,2,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"a8e7b9c5-c19a-431d-8bbe-ae27f5441f56","737752176243177","mindnederland.nl","mindnederland.nl",50,1,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"915206fd-f066-4691-9ef7-88bb5bba8f75","876463785743629","Waterschap Drents Overijsselse Delta","Waterschap Drents Overijsselse Delta",50,2,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"36b814d9-472e-4c6d-bf46-9143e45d657f","94738574348","Boom Chicago","Boom Chicago",50,1,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"49f663c6-179d-4f60-af50-1150e8486398","310507649013141","Gemeente Noordwijk","Gemeente Noordwijk",50,1,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"c6000cd3-75dc-4838-a114-b466cd61c005","170725579702314","ActionAid Nederland","ActionAid",50,2,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"56e292f4-e159-42c1-96ab-0415b4d0e12c","1530698000496450","Gemeente Meierijstad","Gemeente Meierijstad",50,2,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"d11511e7-1e4d-4734-9754-8da40d421252","850253651682648","Partij voor de Dieren Flevoland","Partij voor de Dieren",50,1,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
"5b724b4c-ec1a-4450-a02e-8af9f78e370c","769751776468587","Argan","Stichting Argan",50,1,"2023-02-19","NL","EUR","2023-02-23","2023-02-23"
